year,week,week_start,metric,vax,value
2021,32,2021-08-08,deaths,unvax,4.274279280480525
2021,33,2021-08-15,cases,vax,104.42785603573654
2021,33,2021-08-15,cases,unvax,378.37760634209377
2021,33,2021-08-15,hosp,vax,3.3243648785643756
2021,33,2021-08-15,hosp,unvax,35.8785839505166
2021,33,2021-08-15,deaths,vax,0.5738787652617671
2021,33,2021-08-15,deaths,unvax,5.353090074840932
2021,34,2021-08-22,cases,vax,107.39740671005717
2021,34,2021-08-22,cases,unvax,387.28769933328294
2021,34,2021-08-22,hosp,vax,3.641674358555663
2021,34,2021-08-22,hosp,unvax,34.51797312750874
2021,34,2021-08-22,deaths,vax,0.7667086020037928
2021,34,2021-08-22,deaths,unvax,5.93575110826591
2021,35,2021-08-29,cases,vax,126.63888770499014
2021,35,2021-08-29,cases,unvax,452.22468311279226
2021,35,2021-08-29,hosp,vax,3.7096343144373396
2021,35,2021-08-29,hosp,unvax,40.047569058973835
2021,35,2021-08-29,deaths,vax,0.6167209608159805
2021,35,2021-08-29,deaths,unvax,7.573990594969595
2021,36,2021-09-05,cases,vax,125.54816765324557
2021,36,2021-09-05,cases,unvax,476.94258277026665
2021,36,2021-09-05,hosp,vax,3.938607887840858
2021,36,2021-09-05,hosp,unvax,44.519543541775334
2021,36,2021-09-05,deaths,vax,0.6775435121170268
2021,36,2021-09-05,deaths,unvax,9.419171382571681
2021,37,2021-09-12,cases,vax,150.51525389163285
2021,37,2021-09-12,cases,unvax,551.2593391854844
2021,37,2021-09-12,hosp,vax,4.897547437193408
2021,37,2021-09-12,hosp,unvax,51.29134108703347
2021,37,2021-09-12,deaths,vax,1.0381938862924536
2021,37,2021-09-12,deaths,unvax,10.852086519990022
2021,38,2021-09-19,cases,vax,156.37889331396931
2021,38,2021-09-19,cases,unvax,603.3099615828
2021,38,2021-09-19,hosp,vax,4.846329451551793
2021,38,2021-09-19,hosp,unvax,48.40320800766965
2021,38,2021-09-19,deaths,vax,1.0310084059760998
2021,38,2021-09-19,deaths,unvax,9.244496382049064
2021,39,2021-09-26,cases,vax,200.59103236075825
2021,39,2021-09-26,cases,unvax,721.4762197127716
2021,39,2021-09-26,hosp,vax,5.979520166211289
2021,39,2021-09-26,hosp,unvax,54.363859118558906
2021,39,2021-09-26,deaths,vax,1.1839976268026167
2021,39,2021-09-26,deaths,unvax,11.50670507702287
2021,40,2021-10-03,cases,vax,205.76454367289148
2021,40,2021-10-03,cases,unvax,742.1393324276464
2021,40,2021-10-03,hosp,vax,5.507573856222593
2021,40,2021-10-03,hosp,unvax,58.53828184693047
2021,40,2021-10-03,deaths,vax,1.1874341431128301
2021,40,2021-10-03,deaths,unvax,14.239672107538793
2021,41,2021-10-10,cases,vax,172.1937536761339
2021,41,2021-10-10,cases,unvax,631.5647562378862
2021,41,2021-10-10,hosp,vax,5.008810378305905
2021,41,2021-10-10,hosp,unvax,54.839606508007186
2021,41,2021-10-10,deaths,vax,1.3522396578200535
2021,41,2021-10-10,deaths,unvax,11.833518707233862
2021,42,2021-10-17,cases,vax,159.1338991092626
2021,42,2021-10-17,cases,unvax,558.1845286033498
2021,42,2021-10-17,hosp,vax,4.792480890277323
2021,42,2021-10-17,hosp,unvax,49.074727404914825
2021,42,2021-10-17,deaths,vax,1.4388084341179384
2021,42,2021-10-17,deaths,unvax,12.604191369306788
2021,43,2021-10-24,cases,vax,203.6726463445781
2021,43,2021-10-24,cases,unvax,674.5392820107982
2021,43,2021-10-24,hosp,vax,6.197867392274911
2021,43,2021-10-24,hosp,unvax,59.316635958812384
2021,43,2021-10-24,deaths,vax,1.7087462042314545
2021,43,2021-10-24,deaths,unvax,11.722434479135018
2021,44,2021-10-31,cases,vax,275.03645574366374
2021,44,2021-10-31,cases,unvax,856.3273519716026
2021,44,2021-10-31,hosp,vax,7.39055753040785
2021,44,2021-10-31,hosp,unvax,74.73543437319036
2021,44,2021-10-31,deaths,vax,1.764965746410097
2021,44,2021-10-31,deaths,unvax,18.643960066985258
2021,45,2021-11-07,cases,vax,325.85237358633395
2021,45,2021-11-07,cases,unvax,1016.0061823567701
2021,45,2021-11-07,hosp,vax,9.146698734808783
2021,45,2021-11-07,hosp,unvax,90.02326444707074
2021,45,2021-11-07,deaths,vax,2.164231377907013
2021,45,2021-11-07,deaths,unvax,23.35402903628428
2021,46,2021-11-14,cases,vax,338.5141622083106
2021,46,2021-11-14,cases,unvax,1043.53896363448
2021,46,2021-11-14,hosp,vax,7.8504003937840405
2021,46,2021-11-14,hosp,unvax,95.09648138594937
2021,46,2021-11-14,deaths,vax,1.7016576806465273
2021,46,2021-11-14,deaths,unvax,26.196641892778263
2021,47,2021-11-21,cases,vax,291.9466471542742
2021,47,2021-11-21,cases,unvax,920.190922440321
2021,47,2021-11-21,hosp,vax,9.085935991503687
2021,47,2021-11-21,hosp,unvax,97.93338636031345
2021,47,2021-11-21,deaths,vax,2.245102775515514
2021,47,2021-11-21,deaths,unvax,25.37101678588441
2021,48,2021-11-28,cases,vax,401.32713460739893
2021,48,2021-11-28,cases,unvax,1224.2355078533064
2021,48,2021-11-28,hosp,vax,9.248593011326815
2021,48,2021-11-28,hosp,unvax,114.01069678968055
2021,48,2021-11-28,deaths,vax,1.8035936547212466
2021,48,2021-11-28,deaths,unvax,27.905011804161386
2021,49,2021-12-05,cases,vax,264.60842682545695
2021,49,2021-12-05,cases,unvax,904.0135162446759
2021,49,2021-12-05,hosp,vax,6.704223941187669
2021,49,2021-12-05,hosp,unvax,104.38640700496741
2021,49,2021-12-05,deaths,vax,1.388428501176816
2021,49,2021-12-05,deaths,unvax,26.913850075167446
2021,50,2021-12-12,cases,vax,265.0024148657396
2021,50,2021-12-12,cases,unvax,801.9781925088488
2021,50,2021-12-12,hosp,vax,5.844156097397548
2021,50,2021-12-12,hosp,unvax,88.80427678951283
2021,50,2021-12-12,deaths,vax,0.9864368247100166
2021,50,2021-12-12,deaths,unvax,20.991494063999838
2021,51,2021-12-19,cases,vax,378.7286827474133
2021,51,2021-12-19,cases,unvax,741.0479924681306
2021,51,2021-12-19,hosp,vax,5.321622042765295
2021,51,2021-12-19,hosp,unvax,73.29843016279735
2021,51,2021-12-19,deaths,vax,0.8313428504773375
2021,51,2021-12-19,deaths,unvax,19.96628803814867
2021,52,2021-12-26,cases,vax,943.4335042240381
2021,52,2021-12-26,cases,unvax,1339.5427945652034
2021,52,2021-12-26,hosp,vax,9.78179624751438
2021,52,2021-12-26,hosp,unvax,73.35423363957021
2021,52,2021-12-26,deaths,vax,1.2468023124594458
2021,52,2021-12-26,deaths,unvax,17.16018829650034
2022,01,2022-01-02,cases,vax,1687.3731285621768
2022,01,2022-01-02,cases,unvax,2361.751229726045
2022,01,2022-01-02,hosp,vax,17.51397683198304
2022,01,2022-01-02,hosp,unvax,98.42806474349544
2022,01,2022-01-02,deaths,vax,2.3101106247069483
2022,01,2022-01-02,deaths,unvax,20.650015748596715
2022,02,2022-01-09,cases,vax,1481.1149405199537
2022,02,2022-01-09,cases,unvax,2644.018354297154
2022,02,2022-01-09,hosp,vax,18.130374106308714
2022,02,2022-01-09,hosp,unvax,101.06719784591867
2022,02,2022-01-09,deaths,vax,2.6337759677261277
2022,02,2022-01-09,deaths,unvax,19.438460082524493
2022,03,2022-01-16,cases,vax,1234.2290974693424
2022,03,2022-01-16,cases,unvax,1686.3752143949696
2022,03,2022-01-16,hosp,vax,19.173356807036377
2022,03,2022-01-16,hosp,unvax,88.28064503528644
2022,03,2022-01-16,deaths,vax,2.0789890525112447
2022,03,2022-01-16,deaths,unvax,15.10771790382594
2022,04,2022-01-23,cases,vax,710.9618006084002
2022,04,2022-01-23,cases,unvax,1083.7568295205929
2022,04,2022-01-23,hosp,vax,15.959149892397008
2022,04,2022-01-23,hosp,unvax,78.90327717368821
2022,04,2022-01-23,deaths,vax,1.9781202992789242
2022,04,2022-01-23,deaths,unvax,15.811171489834955
2022,05,2022-01-30,cases,vax,404.3811291313946
2022,05,2022-01-30,cases,unvax,663.9853648819407
2022,05,2022-01-30,hosp,vax,10.419619002230839
2022,05,2022-01-30,hosp,unvax,53.784757233884456
2022,05,2022-01-30,deaths,vax,1.184387735305813
2022,05,2022-01-30,deaths,unvax,9.823011038989195
2022,06,2022-02-06,cases,vax,244.83764006897326
2022,06,2022-02-06,cases,unvax,407.41616627828296
2022,06,2022-02-06,hosp,vax,8.942635737682238
2022,06,2022-02-06,hosp,unvax,35.3794875945772
2022,06,2022-02-06,deaths,vax,0.7973961498271811
2022,06,2022-02-06,deaths,unvax,5.757605575006649
2022,07,2022-02-13,cases,vax,149.64795076937423
2022,07,2022-02-13,cases,unvax,233.96339232580297
2022,07,2022-02-13,hosp,vax,5.195011647854134
2022,07,2022-02-13,hosp,unvax,26.284833905315335
2022,07,2022-02-13,deaths,vax,0.5201145493515812
2022,07,2022-02-13,deaths,unvax,3.2867910524615134
2022,08,2022-02-20,cases,vax,89.00004685037337
2022,08,2022-02-20,cases,unvax,131.559195061461
2022,08,2022-02-20,hosp,vax,4.169025656231016
2022,08,2022-02-20,hosp,unvax,17.628352609028816
2022,08,2022-02-20,deaths,vax,0.4109183264209831
2022,08,2022-02-20,deaths,unvax,1.3512038927978576
2022,09,2022-02-27,cases,vax,66.31400492880898
2022,09,2022-02-27,cases,unvax,105.2203496480196
2022,09,2022-02-27,hosp,vax,3.4777172735628614
2022,09,2022-02-27,hosp,unvax,14.444491347382199
2022,09,2022-02-27,deaths,vax,0.2957138499053241
2022,09,2022-02-27,deaths,unvax,1.4327522313969812
2022,10,2022-03-06,cases,vax,41.72401089818689
2022,10,2022-03-06,cases,unvax,99.24778689887626
2022,10,2022-03-06,hosp,vax,2.6392765168299652
2022,10,2022-03-06,hosp,unvax,11.63897636541371
2022,10,2022-03-06,deaths,vax,0.14024039266275656
2022,10,2022-03-06,deaths,unvax,0.8029372974344564
2022,11,2022-03-13,cases,vax,47.233005417357745
2022,11,2022-03-13,cases,unvax,61.4287185718957
2022,11,2022-03-13,hosp,vax,2.5581465934926406
2022,11,2022-03-13,hosp,unvax,7.492819064648632
2022,11,2022-03-13,deaths,vax,0.057473967268951855
2022,11,2022-03-13,deaths,unvax,0.5603552915976231
2022,12,2022-03-20,cases,vax,53.115525340542504
2022,12,2022-03-20,cases,unvax,56.45494539074228
2022,12,2022-03-20,hosp,vax,2.516599581356403
2022,12,2022-03-20,hosp,unvax,5.733190144581155
2022,12,2022-03-20,deaths,vax,0.09779215477409098
2022,12,2022-03-20,deaths,unvax,0.561464566767113
