year,week,week_start,metric,vax,value
2021,39,2021-09-26,deaths,vax,1.1835245792755278
2021,39,2021-09-26,deaths,unvax,11.48794840927337
2021,40,2021-10-03,cases,vax,205.803601089798
2021,40,2021-10-03,cases,unvax,742.4587881934913
2021,40,2021-10-03,hosp,vax,5.468162598248998
2021,40,2021-10-03,hosp,unvax,58.29272910870144
2021,40,2021-10-03,deaths,vax,1.1870028180842902
2021,40,2021-10-03,deaths,unvax,14.231853615383297
2021,41,2021-10-10,cases,vax,172.12170827542474
2021,41,2021-10-10,cases,unvax,630.3915821619053
2021,41,2021-10-10,hosp,vax,4.96742386980459
2021,41,2021-10-10,hosp,unvax,54.735814093456035
2021,41,2021-10-10,deaths,vax,1.3518852893014677
2021,41,2021-10-10,deaths,unvax,11.878082920328792
2021,42,2021-10-17,cases,vax,159.20472291269505
2021,42,2021-10-17,cases,unvax,558.3388507617931
2021,42,2021-10-17,hosp,vax,4.731058872053752
2021,42,2021-10-17,hosp,unvax,49.0621392394972
2021,42,2021-10-17,deaths,vax,1.4188417480240878
2021,42,2021-10-17,deaths,unvax,12.856069325138494
2021,43,2021-10-24,cases,vax,203.82353341696071
2021,43,2021-10-24,cases,unvax,674.3524764067565
2021,43,2021-10-24,hosp,vax,6.139620122859728
2021,43,2021-10-24,hosp,unvax,59.33931578035475
2021,43,2021-10-24,deaths,vax,1.6887282753590838
2021,43,2021-10-24,deaths,unvax,11.765427127991353
2021,44,2021-10-31,cases,vax,275.2461386806212
2021,44,2021-10-31,cases,unvax,855.7959269881526
2021,44,2021-10-31,hosp,vax,7.391207928419989
2021,44,2021-10-31,hosp,unvax,74.92887597624775
2021,44,2021-10-31,deaths,vax,1.7643591214872476
2021,44,2021-10-31,deaths,unvax,18.719481712600896
2021,45,2021-11-07,cases,vax,326.0934487987869
2021,45,2021-11-07,cases,unvax,1015.945015813536
2021,45,2021-11-07,hosp,vax,9.147960462579118
2021,45,2021-11-07,hosp,unvax,90.25772553990318
2021,45,2021-11-07,deaths,vax,2.1442504999775833
2021,45,2021-11-07,deaths,unvax,23.17366136365296
2021,46,2021-11-14,cases,vax,338.85560286968916
2021,46,2021-11-14,cases,unvax,1043.8944419510538
2021,46,2021-11-14,hosp,vax,7.8514934508675385
2021,46,2021-11-14,hosp,unvax,95.29693416458669
2021,46,2021-11-14,deaths,vax,1.6818242644859995
2021,46,2021-11-14,deaths,unvax,26.243477348466563
2021,47,2021-11-21,cases,vax,292.09091300553916
2021,47,2021-11-21,cases,unvax,920.5489690674483
2021,47,2021-11-21,hosp,vax,9.065545005039594
2021,47,2021-11-21,hosp,unvax,98.40176233581379
2021,47,2021-11-21,deaths,vax,2.203365132232578
2021,47,2021-11-21,deaths,unvax,25.54371371492229
2021,48,2021-11-28,cases,vax,401.6382015934723
2021,48,2021-11-28,cases,unvax,1223.6426651467364
2021,48,2021-11-28,hosp,vax,9.250896774746645
2021,48,2021-11-28,hosp,unvax,114.31594414581211
2021,48,2021-11-28,deaths,vax,1.803207895208913
2021,48,2021-11-28,deaths,unvax,28.026236418528597
2021,49,2021-12-05,cases,vax,264.7155422277983
2021,49,2021-12-05,cases,unvax,903.410984122783
2021,49,2021-12-05,hosp,vax,6.725470754708768
2021,49,2021-12-05,hosp,unvax,104.6853943258298
2021,49,2021-12-05,deaths,vax,1.3494362700612956
2021,49,2021-12-05,deaths,unvax,26.582522022473572
2021,50,2021-12-12,cases,vax,265.0377803625945
2021,50,2021-12-12,cases,unvax,801.1907024741267
2021,50,2021-12-12,hosp,vax,5.846213103585261
2021,50,2021-12-12,hosp,unvax,89.06266454421517
2021,50,2021-12-12,deaths,vax,0.9862651639081516
2021,50,2021-12-12,deaths,unvax,21.075251450756966
2021,51,2021-12-19,cases,vax,378.67153826043693
2021,51,2021-12-19,cases,unvax,739.4918112147601
2021,51,2021-12-19,hosp,vax,5.323740741650071
2021,51,2021-12-19,hosp,unvax,73.42576543087087
2021,51,2021-12-19,deaths,vax,0.8314064278653097
2021,51,2021-12-19,deaths,unvax,19.828093213393316
2021,52,2021-12-26,cases,vax,943.7099475788852
2021,52,2021-12-26,cases,unvax,1337.153986670578
2021,52,2021-12-26,hosp,vax,9.786916878447297
2021,52,2021-12-26,hosp,unvax,73.40659837725872
2021,52,2021-12-26,deaths,vax,1.1899674398011761
2021,52,2021-12-26,deaths,unvax,16.771087716999208
2022,01,2022-01-02,cases,vax,1687.0153003652745
2022,01,2022-01-02,cases,unvax,2361.171638841883
2022,01,2022-01-02,hosp,vax,17.382655674145752
2022,01,2022-01-02,hosp,unvax,98.89299584940575
2022,01,2022-01-02,deaths,vax,2.230733760128758
2022,01,2022-01-02,deaths,unvax,20.21311193021982
2022,02,2022-01-09,cases,vax,1482.1149429017544
2022,02,2022-01-09,cases,unvax,2642.9459920552013
2022,02,2022-01-09,hosp,vax,18.0409287770434
2022,02,2022-01-09,hosp,unvax,100.99498603900672
2022,02,2022-01-09,deaths,vax,2.4400856873310803
2022,02,2022-01-09,deaths,unvax,18.850737852654355
2022,03,2022-01-16,cases,vax,1234.8250110312156
2022,03,2022-01-16,cases,unvax,1687.0296847585983
2022,03,2022-01-16,hosp,vax,19.046936886380145
2022,03,2022-01-16,hosp,unvax,88.12282844931471
2022,03,2022-01-16,deaths,vax,2.001500466752064
2022,03,2022-01-16,deaths,unvax,14.328436931622802
2022,04,2022-01-23,cases,vax,711.4729357576969
2022,04,2022-01-23,cases,unvax,1085.2018366435543
2022,04,2022-01-23,hosp,vax,15.772843585831021
2022,04,2022-01-23,hosp,unvax,78.79230863005729
2022,04,2022-01-23,deaths,vax,1.8448300983670016
2022,04,2022-01-23,deaths,unvax,15.416076905006062
2022,05,2022-01-30,cases,vax,404.5108726948194
2022,05,2022-01-30,cases,unvax,665.2935598871129
2022,05,2022-01-30,hosp,vax,10.290535212511024
2022,05,2022-01-30,hosp,unvax,53.95106614984392
2022,05,2022-01-30,deaths,vax,1.1264975263540729
2022,05,2022-01-30,deaths,unvax,9.491940216665013
2022,06,2022-02-06,cases,vax,244.89086517681636
2022,06,2022-02-06,cases,unvax,406.904869776916
2022,06,2022-02-06,hosp,vax,8.910300299504716
2022,06,2022-02-06,hosp,unvax,35.24032945801827
2022,06,2022-02-06,deaths,vax,0.7012298324598205
2022,06,2022-02-06,deaths,unvax,4.512381635299611
2022,07,2022-02-13,cases,vax,149.43549678024203
2022,07,2022-02-13,cases,unvax,233.87179219900167
2022,07,2022-02-13,hosp,vax,5.1376322878956735
2022,07,2022-02-13,hosp,unvax,26.206288099992996
2022,07,2022-02-13,deaths,vax,0.4241241021364477
2022,07,2022-02-13,deaths,unvax,2.9866721288036864
2022,08,2022-02-20,cases,vax,88.96986844157152
2022,08,2022-02-20,cases,unvax,131.50991733404652
2022,08,2022-02-20,hosp,vax,4.130242949261986
2022,08,2022-02-20,hosp,unvax,17.432840187239197
2022,08,2022-02-20,deaths,vax,0.31082621982809777
2022,08,2022-02-20,deaths,unvax,0.8700050116005772
