year,week,week_start,metric,vax,value
2021,31,2021-08-01,deaths,unvax,2.9169459683972665
2021,32,2021-08-08,cases,vax,81.75386000298651
2021,32,2021-08-08,cases,unvax,303.7624749253192
2021,32,2021-08-08,hosp,vax,2.6297167741516185
2021,32,2021-08-08,hosp,unvax,29.308067045532994
2021,32,2021-08-08,deaths,vax,0.4582141312042974
2021,32,2021-08-08,deaths,unvax,4.360274899127588
2021,33,2021-08-15,cases,vax,104.52043602967098
2021,33,2021-08-15,cases,unvax,378.93267462068593
2021,33,2021-08-15,hosp,vax,3.1880834980787682
2021,33,2021-08-15,hosp,unvax,35.48750020094953
2021,33,2021-08-15,deaths,vax,0.5730551016444392
2021,33,2021-08-15,deaths,unvax,5.453131362433845
2021,34,2021-08-22,cases,vax,107.40596964526534
2021,34,2021-08-22,cases,unvax,388.3408057198803
2021,34,2021-08-22,hosp,vax,3.554936842737323
2021,34,2021-08-22,hosp,unvax,34.23734119388042
2021,34,2021-08-22,deaths,vax,0.7650334852803926
2021,34,2021-08-22,deaths,unvax,6.066455427788124
2021,35,2021-08-29,cases,vax,126.68397054037648
2021,35,2021-08-29,cases,unvax,453.3123349135765
2021,35,2021-08-29,hosp,vax,3.6438096929685297
2021,35,2021-08-29,hosp,unvax,40.12623345128073
2021,35,2021-08-29,deaths,vax,0.5956944482261772
2021,35,2021-08-29,deaths,unvax,7.912021911058491
2021,36,2021-09-05,cases,vax,125.71337534496203
2021,36,2021-09-05,cases,unvax,478.77122670931413
2021,36,2021-09-05,hosp,vax,3.7678048327030513
2021,36,2021-09-05,hosp,unvax,44.61768345027243
2021,36,2021-09-05,deaths,vax,0.6759608239756028
2021,36,2021-09-05,deaths,unvax,9.62619378669784
2021,37,2021-09-12,cases,vax,150.62911692005574
2021,37,2021-09-12,cases,unvax,553.2439697420823
2021,37,2021-09-12,hosp,vax,4.811506707147499
2021,37,2021-09-12,hosp,unvax,51.070831485336285
2021,37,2021-09-12,deaths,vax,1.0362058689957723
2021,37,2021-09-12,deaths,unvax,11.092642638023658
2021,38,2021-09-19,cases,vax,156.50361825759452
2021,38,2021-09-19,cases,unvax,605.1688354114746
2021,38,2021-09-19,hosp,vax,4.757997432025967
2021,38,2021-09-19,hosp,unvax,48.688183293581254
2021,38,2021-09-19,deaths,vax,1.0092384228543463
2021,38,2021-09-19,deaths,unvax,9.227584209828102
2021,39,2021-09-26,cases,vax,200.77083373719634
2021,39,2021-09-26,cases,unvax,723.467902826394
2021,39,2021-09-26,hosp,vax,5.789157326359938
2021,39,2021-09-26,hosp,unvax,54.775248067969976
2021,39,2021-09-26,deaths,vax,1.1811555155271078
2021,39,2021-09-26,deaths,unvax,11.69665959041872
2021,40,2021-10-03,cases,vax,205.74693952731803
2021,40,2021-10-03,cases,unvax,745.4429689241651
2021,40,2021-10-03,hosp,vax,5.48029261038565
2021,40,2021-10-03,hosp,unvax,59.09325995349897
2021,40,2021-10-03,deaths,vax,1.1847252830815211
2021,40,2021-10-03,deaths,unvax,14.294021434791023
2021,41,2021-10-10,cases,vax,172.09681755102628
2021,41,2021-10-10,cases,unvax,633.201651575142
2021,41,2021-10-10,hosp,vax,4.920314068434283
2021,41,2021-10-10,hosp,unvax,55.736518689103484
2021,41,2021-10-10,deaths,vax,1.307991855692634
2021,41,2021-10-10,deaths,unvax,12.309868446877566
2021,42,2021-10-17,cases,vax,159.15748291511926
2021,42,2021-10-17,cases,unvax,560.7693153922107
2021,42,2021-10-17,hosp,vax,4.725054320992251
2021,42,2021-10-17,hosp,unvax,49.42139273624929
2021,42,2021-10-17,deaths,vax,1.4160975856938551
2021,42,2021-10-17,deaths,unvax,13.041247114640365
2021,43,2021-10-24,cases,vax,203.85602651489762
2021,43,2021-10-24,cases,unvax,677.1633386079744
2021,43,2021-10-24,hosp,vax,6.1323921289719845
2021,43,2021-10-24,hosp,unvax,60.23926443133193
2021,43,2021-10-24,deaths,vax,1.6855455146962401
2021,43,2021-10-24,deaths,unvax,11.988268178816899
2021,44,2021-10-31,cases,vax,275.1794108628361
2021,44,2021-10-31,cases,unvax,859.5255858857084
2021,44,2021-10-31,hosp,vax,7.344491874482648
2021,44,2021-10-31,hosp,unvax,76.01565504392016
2021,44,2021-10-31,deaths,vax,1.741621005613171
2021,44,2021-10-31,deaths,unvax,19.255838271384118
2021,45,2021-11-07,cases,vax,326.0855873641628
2021,45,2021-11-07,cases,unvax,1020.6091914809024
2021,45,2021-11-07,hosp,vax,9.119775761050708
2021,45,2021-11-07,hosp,unvax,91.84869612856482
2021,45,2021-11-07,deaths,vax,2.0992651138231597
2021,45,2021-11-07,deaths,unvax,23.874296069723343
2021,46,2021-11-14,cases,vax,338.87206207241013
2021,46,2021-11-14,cases,unvax,1047.9916754757123
2021,46,2021-11-14,hosp,vax,7.80072353623413
2021,46,2021-11-14,hosp,unvax,96.79670445882313
2021,46,2021-11-14,deaths,vax,1.6209999201827656
2021,46,2021-11-14,deaths,unvax,26.80683755974076
2021,47,2021-11-21,cases,vax,291.97600657746057
2021,47,2021-11-21,cases,unvax,923.8342274646467
2021,47,2021-11-21,hosp,vax,9.056999831933828
2021,47,2021-11-21,hosp,unvax,99.78440308218124
2021,47,2021-11-21,deaths,vax,2.1802034428839026
2021,47,2021-11-21,deaths,unvax,25.856973947667772
2021,48,2021-11-28,cases,vax,401.3414979707742
2021,48,2021-11-28,cases,unvax,1227.4427573152757
2021,48,2021-11-28,hosp,vax,9.24361722039279
2021,48,2021-11-28,hosp,unvax,115.58676409072295
2021,48,2021-11-28,deaths,vax,1.780988970864275
2021,48,2021-11-28,deaths,unvax,27.94499929467935
2021,49,2021-12-05,cases,vax,264.5599014408167
2021,49,2021-12-05,cases,unvax,907.8252282373539
2021,49,2021-12-05,hosp,vax,6.644419848664296
2021,49,2021-12-05,hosp,unvax,106.19047062108193
2021,49,2021-12-05,deaths,vax,1.3277704476189152
2021,49,2021-12-05,deaths,unvax,26.971663471083296
2021,50,2021-12-12,cases,vax,264.9856425713499
2021,50,2021-12-12,cases,unvax,803.96101944793
2021,50,2021-12-12,hosp,vax,5.767238795753261
2021,50,2021-12-12,hosp,unvax,90.56530203102852
2021,50,2021-12-12,deaths,vax,0.9847468419917201
2021,50,2021-12-12,deaths,unvax,21.51176030335359
2021,51,2021-12-19,cases,vax,378.17634905899706
2021,51,2021-12-19,cases,unvax,742.7365034284784
2021,51,2021-12-19,hosp,vax,5.301723552781391
2021,51,2021-12-19,hosp,unvax,74.62404732888669
2021,51,2021-12-19,deaths,vax,0.7169122446032148
2021,51,2021-12-19,deaths,unvax,20.04539088873576
2021,52,2021-12-26,cases,vax,942.6807647205245
2021,52,2021-12-26,cases,unvax,1341.3896039328552
2021,52,2021-12-26,hosp,vax,9.523724665825206
2021,52,2021-12-26,hosp,unvax,75.11903216469932
2021,52,2021-12-26,deaths,vax,1.0499159591281868
2021,52,2021-12-26,deaths,unvax,17.488621156362015
2022,01,2022-01-02,cases,vax,1685.308975861487
2022,01,2022-01-02,cases,unvax,2365.5261412466552
2022,01,2022-01-02,hosp,vax,17.165373590218795
2022,01,2022-01-02,hosp,unvax,99.2037636203457
2022,01,2022-01-02,deaths,vax,2.012966756761528
2022,01,2022-01-02,deaths,unvax,19.661878772888763
2022,02,2022-01-09,cases,vax,1479.5172940256898
2022,02,2022-01-09,cases,unvax,2660.816580283407
2022,02,2022-01-09,hosp,vax,17.867741845576983
2022,02,2022-01-09,hosp,unvax,103.05185428890898
2022,02,2022-01-09,deaths,vax,2.0850290029300265
2022,02,2022-01-09,deaths,unvax,19.48258698034471
2022,03,2022-01-16,cases,vax,1234.50057051264
2022,03,2022-01-16,cases,unvax,1694.958498026004
2022,03,2022-01-16,hosp,vax,18.732322441627137
2022,03,2022-01-16,hosp,unvax,89.22006637403189
2022,03,2022-01-16,deaths,vax,1.801644627507989
2022,03,2022-01-16,deaths,unvax,13.388398457218466
2022,04,2022-01-23,cases,vax,710.4786140791217
2022,04,2022-01-23,cases,unvax,1092.429633427636
2022,04,2022-01-23,hosp,vax,15.598747348647102
2022,04,2022-01-23,hosp,unvax,80.32405807012178
2022,04,2022-01-23,deaths,vax,1.5306512438403626
2022,04,2022-01-23,deaths,unvax,14.549524910126413
2022,05,2022-01-30,cases,vax,402.61557190851397
2022,05,2022-01-30,cases,unvax,668.3004397199907
2022,05,2022-01-30,hosp,vax,9.972405337856706
2022,05,2022-01-30,hosp,unvax,54.63121671180894
2022,05,2022-01-30,deaths,vax,0.8366359838029164
2022,05,2022-01-30,deaths,unvax,7.950066268858126
